date,open,,high,,low,,close,
2019-03-07 19.30.00.000,1.12129,121290,1.12139,121390,1.12099,120990,1.12099,120990
2019-03-07 19.45.00.000,1.12103,121030,1.12105,121050,1.11854,118540,1.1191,119100
2019-03-07 20.00.00.000,1.11909,119090,1.11925,119250,1.1176,117600,1.11831,118310
2019-03-07 20.15.00.000,1.11833,118330,1.11872,118720,1.11785,117850,1.11866,118660
2019-03-07 20.30.00.000,1.11865,118650,1.11874,118740,1.11844,118440,1.11846,118460
2019-03-07 20.45.00.000,1.11845,118450,1.11859,118590,1.11827,118270,1.11831,118310
2019-03-07 21.00.00.000,1.11832,118320,1.11834,118340,1.11801,118010,1.11814,118140
2019-03-07 21.15.00.000,1.11813,118130,1.11869,118690,1.118,118000,1.11867,118670
2019-03-07 21.30.00.000,1.11866,118660,1.11913,119130,1.11856,118560,1.11912,119120
2019-03-07 21.45.00.000,1.11911,119110,1.11936,119360,1.11898,118980,1.11931,119310
2019-03-07 22.00.00.000,1.1193,119300,1.11946,119460,1.11924,119240,1.11929,119290
2019-03-07 22.15.00.000,1.11928,119280,1.11928,119280,1.11902,119020,1.11909,119090
2019-03-07 22.30.00.000,1.1191,119100,1.11922,119220,1.11908,119080,1.11909,119090
2019-03-07 22.45.00.000,1.1191,119100,1.11924,119240,1.11909,119090,1.1192,119200
2019-03-07 23.00.00.000,1.11919,119190,1.11926,119260,1.11903,119030,1.11915,119150
2019-03-07 23.15.00.000,1.11913,119130,1.11955,119550,1.11913,119130,1.11948,119480
2019-03-07 23.30.00.000,1.11947,119470,1.11969,119690,1.11942,119420,1.11969,119690
2019-03-07 23.45.00.000,1.11968,119680,1.11985,119850,1.11964,119640,1.11975,119750
2019-03-08 00.00.00.000,1.11974,119740,1.11983,119830,1.11972,119720,1.11979,119790
2019-03-08 00.15.00.000,1.11978,119780,1.1198,119800,1.11857,118570,1.11889,118890
2019-03-08 00.30.00.000,1.11892,118920,1.11932,119320,1.11888,118880,1.11913,119130
2019-03-08 00.45.00.000,1.11915,119150,1.11917,119170,1.11887,118870,1.1189,118900
2019-03-08 01.00.00.000,1.11889,118890,1.11911,119110,1.11878,118780,1.11909,119090
2019-03-08 01.15.00.000,1.11908,119080,1.11945,119450,1.11896,118960,1.1192,119200
2019-03-08 01.30.00.000,1.11922,119220,1.11939,119390,1.11901,119010,1.11912,119120
2019-03-08 01.45.00.000,1.11914,119140,1.11923,119230,1.11876,118760,1.1188,118800
2019-03-08 02.00.00.000,1.11879,118790,1.11885,118850,1.11851,118510,1.11883,118830
2019-03-08 02.15.00.000,1.1188,118800,1.11905,119050,1.11863,118630,1.11904,119040
2019-03-08 02.30.00.000,1.11905,119050,1.1195,119500,1.11901,119010,1.11943,119430
2019-03-08 02.45.00.000,1.11945,119450,1.12,120000,1.11943,119430,1.11984,119840
2019-03-08 03.00.00.000,1.11985,119850,1.12005,120050,1.11982,119820,1.11982,119820
2019-03-08 03.15.00.000,1.11983,119830,1.12006,120060,1.11961,119610,1.11967,119670
2019-03-08 03.30.00.000,1.1197,119700,1.11991,119910,1.11937,119370,1.11991,119910
2019-03-08 03.45.00.000,1.11994,119940,1.11994,119940,1.11966,119660,1.11966,119660
2019-03-08 04.00.00.000,1.11967,119670,1.11994,119940,1.11963,119630,1.11968,119680
2019-03-08 04.15.00.000,1.11965,119650,1.11972,119720,1.11943,119430,1.11947,119470
2019-03-08 04.30.00.000,1.11949,119490,1.11959,119590,1.11942,119420,1.11953,119530
2019-03-08 04.45.00.000,1.11952,119520,1.11967,119670,1.11942,119420,1.11962,119620
2019-03-08 05.00.00.000,1.11961,119610,1.11996,119960,1.11951,119510,1.11989,119890
2019-03-08 05.15.00.000,1.1199,119900,1.12005,120050,1.11982,119820,1.11982,119820
2019-03-08 05.30.00.000,1.11985,119850,1.11991,119910,1.11973,119730,1.11974,119740
2019-03-08 05.45.00.000,1.11975,119750,1.11987,119870,1.11966,119660,1.11987,119870
2019-03-08 06.00.00.000,1.11984,119840,1.12018,120180,1.11981,119810,1.12015,120150
2019-03-08 06.15.00.000,1.12014,120140,1.12038,120380,1.12009,120090,1.12023,120230
2019-03-08 06.30.00.000,1.12022,120220,1.12043,120430,1.12018,120180,1.12031,120310
2019-03-08 06.45.00.000,1.12028,120280,1.12058,120580,1.12025,120250,1.12054,120540
2019-03-08 07.00.00.000,1.12055,120550,1.1209,120900,1.12052,120520,1.12069,120690
2019-03-08 07.15.00.000,1.12074,120740,1.12074,120740,1.11984,119840,1.11997,119970
2019-03-08 07.30.00.000,1.11998,119980,1.12052,120520,1.11972,119720,1.12049,120490
2019-03-08 07.45.00.000,1.12045,120450,1.12089,120890,1.12042,120420,1.12044,120440
2019-03-08 08.00.00.000,1.12047,120470,1.12114,121140,1.12028,120280,1.12096,120960
2019-03-08 08.15.00.000,1.12097,120970,1.12121,121210,1.11999,119990,1.12013,120130
2019-03-08 08.30.00.000,1.12015,120150,1.12065,120650,1.12008,120080,1.12022,120220
2019-03-08 08.45.00.000,1.12021,120210,1.121,121000,1.1202,120200,1.1206,120600
2019-03-08 09.00.00.000,1.12061,120610,1.121,121000,1.1205,120500,1.1208,120800
2019-03-08 09.15.00.000,1.12083,120830,1.12107,121070,1.12058,120580,1.12062,120620
2019-03-08 09.30.00.000,1.12063,120630,1.12145,121450,1.12059,120590,1.12097,120970
2019-03-08 09.45.00.000,1.12096,120960,1.12107,121070,1.1207,120700,1.12102,121020
2019-03-08 10.00.00.000,1.12103,121030,1.12154,121540,1.12099,120990,1.12126,121260
2019-03-08 10.15.00.000,1.12127,121270,1.1217,121700,1.1211,121100,1.12123,121230
2019-03-08 10.30.00.000,1.12122,121220,1.12164,121640,1.12088,120880,1.12163,121630
2019-03-08 10.45.00.000,1.12162,121620,1.12185,121850,1.12123,121230,1.12172,121720
2019-03-08 11.00.00.000,1.12173,121730,1.12196,121960,1.12151,121510,1.1218,121800
2019-03-08 11.15.00.000,1.12181,121810,1.12191,121910,1.12149,121490,1.12158,121580
2019-03-08 11.30.00.000,1.12157,121570,1.12205,122050,1.12143,121430,1.12194,121940
2019-03-08 11.45.00.000,1.12191,121910,1.12201,122010,1.1214,121400,1.12145,121450
2019-03-08 12.00.00.000,1.12146,121460,1.12174,121740,1.12136,121360,1.12148,121480
2019-03-08 12.15.00.000,1.12147,121470,1.12179,121790,1.12137,121370,1.12138,121380
2019-03-08 12.30.00.000,1.12137,121370,1.12168,121680,1.12127,121270,1.12151,121510
2019-03-08 12.45.00.000,1.1215,121500,1.12176,121760,1.12136,121360,1.12172,121720
2019-03-08 13.00.00.000,1.12173,121730,1.12227,122270,1.12173,121730,1.12213,122130
2019-03-08 13.15.00.000,1.12211,122110,1.12235,122350,1.12193,121930,1.12215,122150
2019-03-08 13.30.00.000,1.12214,122140,1.12276,122760,1.12188,121880,1.12188,121880
2019-03-08 13.45.00.000,1.12202,122020,1.12407,124070,1.12147,121470,1.12302,123020
2019-03-08 14.00.00.000,1.12303,123030,1.12326,123260,1.1222,122200,1.12253,122530
2019-03-08 14.15.00.000,1.12257,122570,1.12281,122810,1.12231,122310,1.12259,122590
2019-03-08 14.30.00.000,1.12256,122560,1.12354,123540,1.12256,122560,1.1228,122800
2019-03-08 14.45.00.000,1.12279,122790,1.12335,123350,1.12242,122420,1.12273,122730
2019-03-08 15.00.00.000,1.12272,122720,1.12279,122790,1.1222,122200,1.12259,122590
2019-03-08 15.15.00.000,1.12258,122580,1.12368,123680,1.12254,122540,1.12358,123580
2019-03-08 15.30.00.000,1.12357,123570,1.12369,123690,1.1228,122800,1.12369,123690
2019-03-08 15.45.00.000,1.12371,123710,1.12378,123780,1.12292,122920,1.12296,122960
2019-03-08 16.00.00.000,1.12293,122930,1.1236,123600,1.12255,122550,1.1236,123600
2019-03-08 16.15.00.000,1.12362,123620,1.12397,123970,1.12325,123250,1.12378,123780
2019-03-08 16.30.00.000,1.12375,123750,1.12443,124430,1.12373,123730,1.12437,124370
2019-03-08 16.45.00.000,1.12434,124340,1.12435,124350,1.12368,123680,1.12383,123830
2019-03-08 17.00.00.000,1.12385,123850,1.1244,124400,1.12364,123640,1.12426,124260
2019-03-08 17.15.00.000,1.12427,124270,1.12459,124590,1.12393,123930,1.12397,123970
2019-03-08 17.30.00.000,1.12398,123980,1.12425,124250,1.12377,123770,1.12407,124070
2019-03-08 17.45.00.000,1.12409,124090,1.12423,124230,1.12394,123940,1.1241,124100
2019-03-08 18.00.00.000,1.12411,124110,1.12416,124160,1.1238,123800,1.12401,124010
2019-03-08 18.15.00.000,1.12402,124020,1.12415,124150,1.12385,123850,1.12403,124030
2019-03-08 18.30.00.000,1.12405,124050,1.1243,124300,1.12383,123830,1.12399,123990
2019-03-08 18.45.00.000,1.12398,123980,1.12407,124070,1.12382,123820,1.12407,124070
2019-03-08 19.00.00.000,1.12405,124050,1.12408,124080,1.12392,123920,1.12403,124030
2019-03-08 19.15.00.000,1.12402,124020,1.12408,124080,1.12394,123940,1.12407,124070
2019-03-08 19.30.00.000,1.12406,124060,1.1242,124200,1.12385,123850,1.12409,124090
2019-03-08 19.45.00.000,1.12408,124080,1.12429,124290,1.12408,124080,1.12424,124240
2019-03-08 20.00.00.000,1.12425,124250,1.12433,124330,1.12405,124050,1.12423,124230
2019-03-08 20.15.00.000,1.12427,124270,1.12429,124290,1.12408,124080,1.12415,124150
2019-03-08 20.30.00.000,1.12413,124130,1.12422,124220,1.12346,123460,1.12353,123530
2019-03-08 20.45.00.000,1.12352,123520,1.12353,123530,1.12321,123210,1.12322,123220
2019-03-08 21.00.00.000,1.12323,123230,1.12333,123330,1.12312,123120,1.12316,123160
2019-03-08 21.15.00.000,1.12315,123150,1.12351,123510,1.12303,123030,1.12317,123170
2019-03-08 21.30.00.000,1.12318,123180,1.12334,123340,1.12317,123170,1.12327,123270
2019-03-08 21.45.00.000,1.12328,123280,1.12338,123380,1.12322,123220,1.1233,123300
2019-03-10 22.00.00.000,1.12331,123310,1.12345,123450,1.123,123000,1.12306,123060
2019-03-10 22.15.00.000,1.12341,123410,1.12341,123410,1.12309,123090,1.12309,123090
2019-03-10 22.30.00.000,1.1231,123100,1.12317,123170,1.12305,123050,1.12306,123060
2019-03-10 22.45.00.000,1.12307,123070,1.12334,123340,1.12306,123060,1.12333,123330
2019-03-10 23.00.00.000,1.12332,123320,1.12342,123420,1.12332,123320,1.12341,123410
2019-03-10 23.15.00.000,1.12342,123420,1.12369,123690,1.12341,123410,1.12361,123610
2019-03-10 23.30.00.000,1.12362,123620,1.12363,123630,1.12346,123460,1.12357,123570
2019-03-10 23.45.00.000,1.12356,123560,1.12373,123730,1.12336,123360,1.12336,123360
2019-03-11 00.00.00.000,1.12337,123370,1.12337,123370,1.1231,123100,1.12315,123150
2019-03-11 00.15.00.000,1.12316,123160,1.12321,123210,1.12285,122850,1.1229,122900
2019-03-11 00.30.00.000,1.12289,122890,1.12293,122930,1.12256,122560,1.12257,122570
2019-03-11 00.45.00.000,1.12258,122580,1.12258,122580,1.12229,122290,1.12251,122510
2019-03-11 01.00.00.000,1.12248,122480,1.12288,122880,1.12246,122460,1.12277,122770
2019-03-11 01.15.00.000,1.12274,122740,1.12298,122980,1.12271,122710,1.12284,122840
2019-03-11 01.30.00.000,1.12285,122850,1.12295,122950,1.12238,122380,1.12247,122470
2019-03-11 01.45.00.000,1.12246,122460,1.12283,122830,1.12244,122440,1.12282,122820
2019-03-11 02.00.00.000,1.12281,122810,1.12298,122980,1.12281,122810,1.12287,122870
2019-03-11 02.15.00.000,1.12286,122860,1.12307,123070,1.12286,122860,1.12297,122970
2019-03-11 02.30.00.000,1.12298,122980,1.12312,123120,1.12291,122910,1.12312,123120
2019-03-11 02.45.00.000,1.12311,123110,1.12322,123220,1.12306,123060,1.12306,123060
2019-03-11 03.00.00.000,1.12307,123070,1.12318,123180,1.12294,122940,1.12318,123180
2019-03-11 03.15.00.000,1.12317,123170,1.12331,123310,1.12306,123060,1.12319,123190
2019-03-11 03.30.00.000,1.12321,123210,1.12332,123320,1.1232,123200,1.12323,123230
2019-03-11 03.45.00.000,1.12322,123220,1.12331,123310,1.12318,123180,1.12322,123220
2019-03-11 04.00.00.000,1.12321,123210,1.12333,123330,1.12317,123170,1.12326,123260
2019-03-11 04.15.00.000,1.12327,123270,1.12331,123310,1.12321,123210,1.12326,123260
2019-03-11 04.30.00.000,1.12325,123250,1.12336,123360,1.12317,123170,1.12321,123210
2019-03-11 04.45.00.000,1.12324,123240,1.12331,123310,1.1232,123200,1.12323,123230
2019-03-11 05.00.00.000,1.12322,123220,1.12335,123350,1.1232,123200,1.12333,123330
2019-03-11 05.15.00.000,1.12332,123320,1.1234,123400,1.12328,123280,1.12336,123360
2019-03-11 05.30.00.000,1.12335,123350,1.1234,123400,1.12321,123210,1.1234,123400
2019-03-11 05.45.00.000,1.12337,123370,1.12346,123460,1.1232,123200,1.12341,123410
2019-03-11 06.00.00.000,1.12343,123430,1.12346,123460,1.12331,123310,1.12331,123310
2019-03-11 06.15.00.000,1.12332,123320,1.12361,123610,1.12331,123310,1.12358,123580
2019-03-11 06.30.00.000,1.12357,123570,1.12399,123990,1.12357,123570,1.12396,123960
2019-03-11 06.45.00.000,1.12397,123970,1.12408,124080,1.12374,123740,1.12377,123770
2019-03-11 07.00.00.000,1.12376,123760,1.12397,123970,1.12368,123680,1.12372,123720
2019-03-11 07.15.00.000,1.12371,123710,1.12412,124120,1.12348,123480,1.12402,124020
2019-03-11 07.30.00.000,1.12401,124010,1.12429,124290,1.12378,123780,1.12424,124240
2019-03-11 07.45.00.000,1.12425,124250,1.12453,124530,1.12392,123920,1.12447,124470
2019-03-11 08.00.00.000,1.12446,124460,1.12504,125040,1.12429,124290,1.12486,124860
2019-03-11 08.15.00.000,1.12484,124840,1.12498,124980,1.12446,124460,1.12456,124560
2019-03-11 08.30.00.000,1.12457,124570,1.12472,124720,1.12427,124270,1.12456,124560
2019-03-11 08.45.00.000,1.12458,124580,1.12489,124890,1.12453,124530,1.12468,124680
2019-03-11 09.00.00.000,1.12467,124670,1.12488,124880,1.12447,124470,1.12462,124620
2019-03-11 09.15.00.000,1.12461,124610,1.12468,124680,1.12432,124320,1.12443,124430
2019-03-11 09.30.00.000,1.12445,124450,1.12482,124820,1.12423,124230,1.12472,124720
2019-03-11 09.45.00.000,1.12473,124730,1.12583,125830,1.12469,124690,1.12564,125640
2019-03-11 10.00.00.000,1.12565,125650,1.12567,125670,1.1252,125200,1.12522,125220
2019-03-11 10.15.00.000,1.12523,125230,1.12525,125250,1.12396,123960,1.12402,124020
2019-03-11 10.30.00.000,1.12401,124010,1.12406,124060,1.12358,123580,1.12381,123810
2019-03-11 10.45.00.000,1.12379,123790,1.1243,124300,1.12372,123720,1.12428,124280
2019-03-11 11.00.00.000,1.12427,124270,1.12461,124610,1.12414,124140,1.1243,124300
2019-03-11 11.15.00.000,1.12431,124310,1.12492,124920,1.12421,124210,1.12459,124590
2019-03-11 11.30.00.000,1.12462,124620,1.12462,124620,1.12397,123970,1.12412,124120
2019-03-11 11.45.00.000,1.12413,124130,1.12441,124410,1.12401,124010,1.12401,124010
2019-03-11 12.00.00.000,1.12402,124020,1.12456,124560,1.12397,123970,1.12431,124310
2019-03-11 12.15.00.000,1.12436,124360,1.12454,124540,1.12391,123910,1.12393,123930
2019-03-11 12.30.00.000,1.12391,123910,1.12432,124320,1.12376,123760,1.1242,124200
2019-03-11 12.45.00.000,1.12413,124130,1.12476,124760,1.12335,123350,1.12421,124210
2019-03-11 13.00.00.000,1.1242,124200,1.12426,124260,1.12324,123240,1.12364,123640
2019-03-11 13.15.00.000,1.12365,123650,1.12446,124460,1.1236,123600,1.12436,124360
2019-03-11 13.30.00.000,1.12439,124390,1.12521,125210,1.12418,124180,1.12519,125190
2019-03-11 13.45.00.000,1.12518,125180,1.12543,125430,1.12437,124370,1.12443,124430
2019-03-11 14.00.00.000,1.12439,124390,1.12482,124820,1.12431,124310,1.12473,124730
2019-03-11 14.15.00.000,1.12469,124690,1.12492,124920,1.12436,124360,1.12442,124420
2019-03-11 14.30.00.000,1.12443,124430,1.12472,124720,1.12421,124210,1.12432,124320
2019-03-11 14.45.00.000,1.12433,124330,1.12472,124720,1.12412,124120,1.12419,124190
2019-03-11 15.00.00.000,1.1242,124200,1.12423,124230,1.12359,123590,1.12419,124190
2019-03-11 15.15.00.000,1.1242,124200,1.12449,124490,1.12374,123740,1.12378,123780
2019-03-11 15.30.00.000,1.12377,123770,1.1238,123800,1.12331,123310,1.12365,123650
2019-03-11 15.45.00.000,1.12364,123640,1.12382,123820,1.12327,123270,1.12341,123410
2019-03-11 16.00.00.000,1.12342,123420,1.12346,123460,1.12216,122160,1.12248,122480
2019-03-11 16.15.00.000,1.12249,122490,1.12275,122750,1.12221,122210,1.1226,122600
2019-03-11 16.30.00.000,1.12259,122590,1.12315,123150,1.12256,122560,1.12302,123020
2019-03-11 16.45.00.000,1.12303,123030,1.12332,123320,1.1229,122900,1.12312,123120
2019-03-11 17.00.00.000,1.12311,123110,1.12346,123460,1.12263,122630,1.12333,123330
2019-03-11 17.15.00.000,1.12332,123320,1.12356,123560,1.12299,122990,1.12353,123530
2019-03-11 17.30.00.000,1.12352,123520,1.12381,123810,1.12346,123460,1.12359,123590
2019-03-11 17.45.00.000,1.12361,123610,1.12388,123880,1.12341,123410,1.12374,123740
2019-03-11 18.00.00.000,1.12375,123750,1.12416,124160,1.12346,123460,1.12416,124160
2019-03-11 18.15.00.000,1.12415,124150,1.12427,124270,1.12405,124050,1.12415,124150
2019-03-11 18.30.00.000,1.12411,124110,1.12415,124150,1.12391,123910,1.12391,123910
2019-03-11 18.45.00.000,1.12393,123930,1.12462,124620,1.12391,123910,1.12443,124430
2019-03-11 19.00.00.000,1.12442,124420,1.12461,124610,1.12384,123840,1.12398,123980
2019-03-11 19.15.00.000,1.12399,123990,1.12426,124260,1.1238,123800,1.12421,124210
2019-03-11 19.30.00.000,1.12422,124220,1.12474,124740,1.12415,124150,1.12463,124630
2019-03-11 19.45.00.000,1.12462,124620,1.1247,124700,1.12428,124280,1.12468,124680
2019-03-11 20.00.00.000,1.12469,124690,1.12501,125010,1.12441,124410,1.12475,124750
2019-03-11 20.15.00.000,1.12479,124790,1.12479,124790,1.12409,124090,1.12417,124170
2019-03-11 20.30.00.000,1.12416,124160,1.12445,124450,1.12412,124120,1.12444,124440
2019-03-11 20.45.00.000,1.12445,124450,1.12448,124480,1.12425,124250,1.12432,124320
2019-03-11 21.00.00.000,1.12433,124330,1.12464,124640,1.12426,124260,1.12443,124430
2019-03-11 21.15.00.000,1.12438,124380,1.12451,124510,1.12438,124380,1.12451,124510
2019-03-11 21.30.00.000,1.1245,124500,1.12466,124660,1.12446,124460,1.1245,124500
2019-03-11 21.45.00.000,1.12451,124510,1.1248,124800,1.1245,124500,1.12465,124650
2019-03-11 22.00.00.000,1.12466,124660,1.12496,124960,1.1246,124600,1.12487,124870
2019-03-11 22.15.00.000,1.1268,126800,1.127,127000,1.12594,125940,1.12679,126790
2019-03-11 22.30.00.000,1.12685,126850,1.12699,126990,1.12602,126020,1.12679,126790
2019-03-11 22.45.00.000,1.12678,126780,1.12692,126920,1.12616,126160,1.12631,126310
2019-03-11 23.00.00.000,1.12628,126280,1.12673,126730,1.12606,126060,1.12631,126310
2019-03-11 23.15.00.000,1.12629,126290,1.12677,126770,1.12625,126250,1.12651,126510
2019-03-11 23.30.00.000,1.1265,126500,1.1265,126500,1.12593,125930,1.12593,125930
2019-03-11 23.45.00.000,1.12594,125940,1.12596,125960,1.12544,125440,1.12555,125550
2019-03-12 00.00.00.000,1.12554,125540,1.1259,125900,1.12549,125490,1.12587,125870
2019-03-12 00.15.00.000,1.1259,125900,1.12606,126060,1.12552,125520,1.12581,125810
2019-03-12 00.30.00.000,1.12584,125840,1.1261,126100,1.12564,125640,1.12585,125850
2019-03-12 00.45.00.000,1.1258,125800,1.12599,125990,1.12565,125650,1.12581,125810
2019-03-12 01.00.00.000,1.12582,125820,1.12598,125980,1.12571,125710,1.12591,125910
2019-03-12 01.15.00.000,1.12592,125920,1.12595,125950,1.12586,125860,1.12589,125890
2019-03-12 01.30.00.000,1.12587,125870,1.12599,125990,1.1258,125800,1.12591,125910
2019-03-12 01.45.00.000,1.1259,125900,1.12631,126310,1.12583,125830,1.12624,126240
2019-03-12 02.00.00.000,1.12625,126250,1.12631,126310,1.12586,125860,1.12605,126050
2019-03-12 02.15.00.000,1.12604,126040,1.12604,126040,1.12576,125760,1.1258,125800
2019-03-12 02.30.00.000,1.12577,125770,1.12595,125950,1.12575,125750,1.12591,125910
2019-03-12 02.45.00.000,1.1259,125900,1.12595,125950,1.12581,125810,1.12595,125950
2019-03-12 03.00.00.000,1.12594,125940,1.12632,126320,1.12591,125910,1.1263,126300
2019-03-12 03.15.00.000,1.12629,126290,1.12629,126290,1.12615,126150,1.12621,126210
2019-03-12 03.30.00.000,1.12622,126220,1.12655,126550,1.12622,126220,1.12643,126430
2019-03-12 03.45.00.000,1.12644,126440,1.12645,126450,1.12615,126150,1.12615,126150
2019-03-12 04.00.00.000,1.12616,126160,1.12616,126160,1.12605,126050,1.12611,126110
2019-03-12 04.15.00.000,1.12609,126090,1.1261,126100,1.12601,126010,1.12608,126080
2019-03-12 04.30.00.000,1.12607,126070,1.12608,126080,1.1257,125700,1.12574,125740
2019-03-12 04.45.00.000,1.12575,125750,1.12591,125910,1.12571,125710,1.12585,125850
2019-03-12 05.00.00.000,1.12583,125830,1.12584,125840,1.1251,125100,1.12512,125120
2019-03-12 05.15.00.000,1.12511,125110,1.12542,125420,1.12511,125110,1.12537,125370
2019-03-12 05.30.00.000,1.12534,125340,1.12542,125420,1.12527,125270,1.12537,125370
2019-03-12 05.45.00.000,1.12536,125360,1.12559,125590,1.12531,125310,1.12557,125570
2019-03-12 06.00.00.000,1.12556,125560,1.12569,125690,1.12551,125510,1.12553,125530
2019-03-12 06.15.00.000,1.12552,125520,1.12557,125570,1.12535,125350,1.12554,125540
